,Activity Type,Date,Title,Distance,Calories,Time taken,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Best Lap Time,Number of Laps,Time,Temp,Shoes
1384,Running,2023-05-24 0:00:00,Rye Running,13.038,237.607,87.971,168.484,174.921,166.213,142.374,6.747,5.926,629.984,379.82,0.274,7.049,12.963,2023-05-24 15:05:00,19.9,Nike Pegasus 40
1385,Running,2023-02-07 0:00:00,Bethlehem Running,13.674,390.205,93.077,74.105,174.764,147.732,152.975,6.807,6.147,758.814,508.067,0.754,1.687,13.596,2023-02-07 12:03:00,27.2,Brooks Ghost 15
1386,Running,2021-09-17 0:00:00,East Buffalo Running,1.253,734.727,12.366,175.018,157.794,199.023,214.556,9.873,9.331,211.777,115.2,0.562,5.413,1.996,2021-09-17 14:55:00,19.15,Altra Paradigm 6
1387,Cardio,2022-09-23 0:00:00,Treadmill Running,5.809,714.893,42.585,91.407,163.377,132.477,190.857,7.331,6.797,741.713,784.619,0.666,2.632,6.277,2022-09-23 5:36:00,13.44,Hoka Mach 5
1388,Running,2022-03-11 0:00:00,Santurce - Running,14.682,739.688,101.788,163.32,173.865,185.729,125.56,6.933,6.574,881.355,129.928,0.145,2.311,14.626,2022-03-11 13:35:00,18.77,Brooks Launch 9/GTS 9
1389,Treadmill Running,2023-08-08 0:00:00,West Pennsboro Running,7.844,716.842,56.141,94.11,165.804,161.443,185.446,7.157,6.577,575.898,568.31,1.563,4.919,8.191,2023-08-08 14:59:00,2.14,Hoka Mach 5
1390,Treadmill Running,2021-10-10 0:00:00,New Castle Running,13.133,950.267,92.69,136.392,170.739,160.521,170.793,7.058,6.53,174.092,770.973,1.133,3.964,13.22,2021-10-10 11:42:00,22.23,Nike Alphafly Next% 2
1391,Running,2022-07-25 0:00:00,Ocean City Running,8.718,555.958,61.037,65.436,167.822,187.346,197.541,7.001,6.692,108.704,507.983,1.243,3.121,8.975,2022-07-25 17:04:00,10.83,Hoka Mach 5
1392,Cardio,2022-11-29 0:00:00,Manheim Running,1.358,639.129,12.522,149.217,158.497,126.19,133.124,9.219,8.891,712.515,472.525,1.419,3.371,2.073,2022-11-29 11:12:00,19.87,Brooks Ghost 15
1393,Treadmill Running,2022-12-16 0:00:00,New Castle Running,1.628,61.416,11.004,130.138,162.303,126.27,245.411,6.759,6,509.175,434.578,0.037,4.24,2.19,2022-12-16 17:34:00,26.2,Craft Pro Endur Distance
1394,Treadmill Running,2021-05-04 0:00:00,Exeter Running,16.676,716.976,114.932,141.694,176.392,165.017,191.675,6.892,6.604,528.263,376.762,1.144,0.622,16.496,2021-05-04 10:05:00,22.44,Altra Paradigm 6
1395,Running,2021-12-11 0:00:00,Treadmill Running,3.655,918.103,29.408,111.534,159.568,168.707,140.066,8.047,7.293,6.634,568.108,1.458,2.303,4.299,2021-12-11 17:55:00,34.07,Brooks Launch 9/GTS 9
1396,Running,2023-09-13 0:00:00,Voorhees Running,6.595,838.685,48.529,62.693,163.573,124.562,223.161,7.358,6.48,255.653,864.926,0.755,6.893,7.045,2023-09-13 13:16:00,12.41,Craft Pro Endur Distance
1397,Running,2021-06-02 0:00:00,New York Running,17.052,531.489,116.376,89.389,177.962,142.543,232.23,6.825,6.15,165.642,614.509,0.049,4.724,16.807,2021-06-02 15:29:00,7.74,Altra Paradigm 6
1398,Running,2022-04-30 0:00:00,Exeter Running,5.085,666.386,37.485,90.121,162.801,127.263,226.106,7.372,6.623,447.642,680.91,0.183,7.728,5.584,2022-04-30 8:03:00,24.51,Altra Paradigm 6
1399,Cardio,2023-04-10 0:00:00,Bethlehem Running,4.884,29.466,32.495,182.59,166.4,156.694,236.962,6.653,6.063,476.558,626.699,1.364,0.668,5.245,2023-04-10 18:42:00,13.09,Craft Pro Endur Distance
1400,Cardio,2023-02-27 0:00:00,West Pennsboro Running,3.202,897.071,26.276,83.389,159.153,149.259,155.627,8.206,7.627,945.455,750.762,0.941,5.648,3.868,2023-02-27 13:00:00,26.56,Craft Pro Endur Distance
1401,Running,2023-09-01 0:00:00,Anne Arundel County Running,13.809,950.863,97.189,68.987,171.545,188.654,184.528,7.038,6.068,62.304,358.041,0.657,5.581,13.856,2023-09-01 13:12:00,12.68,Craft Pro Endur Distance
1402,Cardio,2022-08-21 0:00:00,Anne Arundel County Running,14.355,627.022,98.965,93.295,174.152,160.668,154.948,6.894,6.576,268.396,345.25,0.184,2.434,14.292,2022-08-21 16:09:00,2.87,Craft Pro Endur Distance
1403,Running,2023-01-23 0:00:00,Baltimore Other,8.935,136.385,60.077,178.964,170.612,186.153,239.465,6.723,6.415,702.561,621.259,1.013,6.575,9.08,2023-01-23 4:27:00,32.83,Hoka Mach 5
1404,Running,2022-08-07 0:00:00,Lancaster Running,14.69,960.028,103.106,118.14,172.546,194.5,200.926,7.019,6.462,774.208,9.49,0.331,6.285,14.686,2022-08-07 12:44:00,3.99,Nike Pegasus 40
1405,Treadmill Running,2022-08-20 0:00:00,Baltimore - Running,10.025,793.173,71.097,111.958,167.959,121.723,176.233,7.092,6.723,808.718,558.548,1.218,6.692,10.26,2022-08-20 12:38:00,5.83,Nike Pegasus 40
1406,Treadmill Running,2022-09-07 0:00:00,Haverford Running,8.259,840.205,59.613,145.386,165.559,130.246,131.926,7.218,6.551,210.943,486.848,1.855,3.204,8.611,2022-09-07 10:25:00,15.26,Hoka Mach 5
1407,Cardio,2022-07-29 0:00:00,Ocean City Running,16.287,802.304,112.835,104.998,175.412,178.508,187.523,6.928,6.313,578.363,348.021,0.051,0.19,16.151,2022-07-29 4:20:00,2.05,Hoka Mach 5
1408,Cardio,2022-05-16 0:00:00,Jefferson County Running,5.989,824.097,44.411,173.735,162.934,180.431,174.612,7.415,7.143,45.536,331.634,1.251,2.105,6.472,2022-05-16 6:37:00,17.64,Nike Alphafly Next% 2
1409,Treadmill Running,2023-07-06 0:00:00,Allentown Running,1.062,235.979,8.235,67.589,160.572,164.076,217.04,7.757,6.784,509.252,913.906,0.074,0.845,1.699,2023-07-06 19:55:00,9.55,Craft Pro Endur Distance
1410,Cardio,2021-07-19 0:00:00,Chicago Running,0.648,293.98,5.815,158.281,159.726,186.787,237.436,8.972,8.233,983.552,123.198,0.707,4.41,1.324,2021-07-19 9:09:00,6.67,Brooks Ghost 14
1411,Running,2021-07-11 0:00:00,New York Running,14.739,355.013,99.962,58.273,176.252,125.108,125.056,6.782,6.58,571.744,183.292,0.371,8.28,14.589,2021-07-11 9:21:00,3.14,Craft Pro Endur Distance
1412,Cardio,2022-02-14 0:00:00,Cherry Hill Running,16.016,622.801,110,113.755,176.169,129.647,232.505,6.868,6.169,913.624,292.136,1.212,5.422,15.854,2022-02-14 9:41:00,27.22,Brooks Ghost 14
1413,Running,2023-05-30 0:00:00,Jefferson County Running,15.912,475.103,108.461,63.21,176.935,171.732,218.412,6.816,6.453,339.983,764.508,1.626,5.914,15.721,2023-05-30 12:34:00,24.5,Craft Pro Endur Distance
1414,Running,2023-03-13 0:00:00,Richmond Running,5.156,955.118,39.614,67.642,161.145,137.152,188.295,7.683,7.064,678.317,796.756,0.565,5.598,5.719,2023-03-13 6:40:00,13.36,Hoka Mach 5
1415,Cardio,2022-02-22 0:00:00,New Castle Running,6.002,790.306,44.302,127.863,163.153,166.355,148.512,7.381,6.863,160.817,617.075,0.818,3.447,6.476,2022-02-22 5:42:00,27.04,Altra Paradigm 6
1416,Treadmill Running,2021-11-24 0:00:00,Voorhees Running,7.248,602.314,51.515,140.924,165.78,138.505,200.55,7.108,6.41,381.748,318.956,1.842,6.414,7.603,2021-11-24 21:39:00,21.48,Brooks Ghost 14
1417,Running,2023-09-22 0:00:00,Bethlehem Running,16.002,224.202,107.622,105.258,178.556,175.985,186.342,6.725,5.864,277.364,614.774,0.817,5.852,15.747,2023-09-22 15:00:00,18.25,Nike Pegasus 40
1418,Running,2023-05-12 0:00:00,Howard County Running,14.627,549.923,100.336,108.313,174.943,145.265,128.267,6.86,6.252,743.316,793.141,0.454,3.185,14.53,2023-05-12 10:07:00,14.84,Nike Pegasus 40
1419,Treadmill Running,2023-03-10 0:00:00,Isla Verde - Running,6.89,557.291,48.875,84.827,165.623,181.105,234.426,7.094,6.469,984.382,950.24,1.046,3.945,7.256,2023-03-10 14:56:00,12.35,Brooks Ghost 15
1420,Running,2023-01-26 0:00:00,Haddon Running,5.207,805.685,39.098,112.318,162.108,127.511,163.218,7.509,7.271,398.535,710.503,0.113,7.438,5.732,2023-01-26 9:14:00,26.91,Hoka Mach 5
1421,Cardio,2021-09-25 0:00:00,Cardio,14.458,873.777,101.066,167.808,172.788,201.043,239.323,6.991,6.528,404.79,406.404,1.661,6.156,14.448,2021-09-25 14:55:00,20.45,Brooks Ghost 14
1422,Cardio,2021-10-19 0:00:00,Fairfax County Running,8.953,544.627,62.533,85.947,168.172,187.068,207.543,6.985,6.544,560.264,498.766,0.768,0.895,9.193,2021-10-19 15:32:00,16.9,Craft Pro Endur Distance
1423,Treadmill Running,2022-07-02 0:00:00,New Castle Running,9.854,446.104,67.97,150.452,169.847,136.322,169.919,6.898,6.671,587.517,470.576,0.123,7.67,10.017,2022-07-02 6:44:00,9.53,Brooks Ghost 15
1424,Cardio,2021-11-26 0:00:00,East Buffalo Running,5.802,254.68,39.896,140.325,166.142,136.451,239.073,6.876,6.033,430.043,802.207,1.282,6.651,6.161,2021-11-26 16:45:00,14.1,Nike Alphafly Next% 2
1425,Running,2021-07-07 0:00:00,Voorhees Running,15.205,511.134,103.962,56.332,175.87,119.415,182.692,6.837,5.842,365.851,326.122,0.608,1.04,15.065,2021-07-07 21:16:00,2.26,Craft Pro Endur Distance
1426,Treadmill Running,2022-09-29 0:00:00,New Castle Running,12.525,387.728,85.412,131.609,173.4,176.819,190.126,6.819,6.354,428.298,842.931,1.678,2.152,12.515,2022-09-29 14:14:00,14.97,Hoka Mach 5
1427,Treadmill Running,2021-04-26 0:00:00,Voorhees Running,3.117,829.547,25.319,74.029,159.457,141.682,186.039,8.124,7.769,503.709,494.351,0.147,3.37,3.772,2021-04-26 9:46:00,19.94,Nike Alphafly Next% 2
1428,Treadmill Running,2022-08-29 0:00:00,Baltimore Running,14.254,302.768,96.437,101.926,175.986,121.85,201.847,6.766,5.939,156.956,833.76,0.227,4.343,14.121,2022-08-29 5:41:00,6.12,Nike Pegasus 40
1429,Cardio,2021-03-20 0:00:00,Logan Running,3.622,580.616,27.257,166.161,161.564,172.863,216.477,7.525,7.164,846.033,32.224,1.265,1.292,4.188,2021-03-20 19:07:00,13.09,Brooks Ghost 14
1430,Cardio,2021-01-14 0:00:00,Voorhees Running,1.861,462.638,14.853,139.059,160.163,139.462,201.771,7.983,7.243,268.042,643.741,0.437,7.951,2.504,2021-01-14 9:41:00,30.3,Brooks Ghost 14
1431,Running,2021-12-19 0:00:00,Haverford Running,9.612,654.176,67.551,91.68,168.302,170.764,196.147,7.028,6.387,259.853,483.989,0.773,5.368,9.839,2021-12-19 21:21:00,31.78,Nike Alphafly Next% 2
1432,Cardio,2021-08-16 0:00:00,Wicomico County Running,4.927,407.8,34.95,115.986,164.17,123.786,185.784,7.094,6.2,973.497,877.449,0.349,3.818,5.374,2021-08-16 11:54:00,4.19,Altra Paradigm 6
1433,Running,2022-12-28 0:00:00,Denver Running,16.038,437.553,109.084,153.331,177.312,200.64,181.46,6.802,6.284,980.995,514.295,0.069,2.794,15.831,2022-12-28 9:10:00,25.58,Brooks Ghost 15
1434,Cardio,2021-08-30 0:00:00,Santurce Running,12.571,941.607,88.894,132.648,170.116,164.801,189.71,7.072,6.375,165.005,40.008,0.896,7.556,12.689,2021-08-30 13:44:00,10.29,Craft Pro Endur Distance
1435,Cardio,2022-06-09 0:00:00,Voorhees Running,17.329,945.827,120.594,126.23,175.796,131.043,240.248,6.959,6.369,595.091,438.165,1.642,5.908,17.165,2022-06-09 14:10:00,10.16,Altra Paradigm 6
1436,Treadmill Running,2021-10-29 0:00:00,New York Running,8.721,462.227,60.518,83.849,168.391,196.562,185.213,6.939,6.244,961.306,932.298,1.541,2.53,8.955,2021-10-29 17:52:00,14.34,Brooks Launch 9/GTS 9
1437,Running,2021-05-21 0:00:00,Treadmill Running,5.296,237.334,36.429,70.827,165.64,151.305,128.305,6.879,6.346,357.793,19.421,1.7,1.181,5.681,2021-05-21 16:57:00,18.63,Brooks Ghost 14
1438,Treadmill Running,2022-05-05 0:00:00,New Castle Running,16.653,308.256,112.439,119.777,178.83,158.548,196.499,6.752,5.818,95.399,469.662,0.968,0.989,16.379,2022-05-05 4:55:00,23.59,Brooks Launch 9/GTS 9
1439,Treadmill Running,2021-11-27 0:00:00,Baltimore Running,7.731,575.958,54.582,73.942,166.518,181.478,236.078,7.06,6.091,863.602,959.204,1.593,0.525,8.051,2021-11-27 10:58:00,15.66,Nike Alphafly Next% 2
1440,Cardio,2023-01-01 0:00:00,Denver Running,7.983,15.03,53.04,163.16,170.202,171.1,192.168,6.644,5.81,791.355,318.26,0.749,5.568,8.155,2023-01-01 7:23:00,31.93,Craft Pro Endur Distance
1441,Cardio,2021-07-17 0:00:00,Cardio,13.404,936.443,94.411,119.177,171.147,118.877,210.944,7.044,6.68,396.529,610.367,0.192,1.876,13.471,2021-07-17 14:03:00,8.22,Brooks Launch 9/GTS 9
1442,Treadmill Running,2023-03-01 0:00:00,Baltimore Other,9.129,394.902,62.85,144.745,169.286,178.653,213.769,6.884,6.586,477.129,492.117,1.111,0.941,9.323,2023-03-01 10:35:00,17.25,Craft Pro Endur Distance
1443,Cardio,2021-05-27 0:00:00,Rye Running,14.066,185.511,94.511,104.667,176.467,159.909,143.186,6.719,6.28,488.433,887.529,0.73,0.617,13.916,2021-05-27 10:44:00,13.06,Nike Alphafly Next% 2
1444,Cardio,2021-12-08 0:00:00,Baltimore County Running,7.14,32.953,47.529,110.292,169.083,153.823,149.015,6.657,5.949,532.394,811.477,0.922,3.16,7.367,2021-12-08 19:50:00,33.86,Altra Paradigm 6
1445,Running,2023-09-11 0:00:00,Rye Running,10.055,544.394,69.868,164.834,169.495,191.691,129.423,6.949,6.55,855.456,219.647,0.593,4.797,10.229,2023-09-11 5:37:00,21.2,Brooks Ghost 15
1446,Treadmill Running,2021-12-01 0:00:00,Pennsauken Running,5.237,558.959,37.88,160.768,163.63,126.432,140.365,7.233,6.881,644.829,31.844,0.567,2.686,5.702,2021-12-01 7:50:00,29.9,Altra Paradigm 6
1447,Treadmill Running,2021-03-11 0:00:00,Boca Raton - Running,8.931,562.629,62.49,79.585,168.037,145.86,125.278,6.997,6.065,123.201,151.794,0.994,6.022,9.176,2021-03-11 14:14:00,12.58,Adidas Ultra Boost 20
1448,Treadmill Running,2023-07-05 0:00:00,Cherry Hill Running,13.256,407.66,90.392,78.689,174.157,177.676,184.511,6.819,6.167,676.475,568.295,0.822,1.519,13.207,2023-07-05 15:59:00,6.53,Brooks Ghost 15
1449,Cardio,2022-11-22 0:00:00,Baltimore - Running,11.97,141.737,80.307,137.175,174.218,176.053,130.567,6.709,6.267,817.577,98.013,1.557,0.645,11.935,2022-11-22 12:39:00,22.47,Brooks Ghost 15
1450,Cardio,2021-06-24 0:00:00,Pennsauken Running,7.184,388.532,49.867,114.556,166.993,129.757,129.37,6.941,6.025,117.222,655.572,0.968,3.249,7.493,2021-06-24 20:23:00,10.07,Brooks Launch 9/GTS 9
1451,Treadmill Running,2021-11-25 0:00:00,Running,15.308,86.982,102.215,78.229,178.551,155.201,165.157,6.677,5.929,480.852,459.152,1.612,5.598,15.061,2021-11-25 4:37:00,18.96,Altra Paradigm 6
1452,Running,2023-01-29 0:00:00,Boca Raton - Running,8.942,502.068,62.22,176.453,168.416,128.294,151.662,6.958,6.708,408.627,270.35,1.404,4.959,9.173,2023-01-29 21:00:00,32.5,Nike Pegasus 40
1453,Treadmill Running,2023-10-04 0:00:00,East Buffalo Running,6.411,901.324,47.663,114.629,162.975,166.041,157.291,7.434,7.036,926.731,838.108,0.8,4.391,6.887,2023-10-04 10:28:00,17.47,Craft Pro Endur Distance
1454,Running,2023-04-25 0:00:00,Isla Verde - Running,12.142,728.244,84.821,69.448,170.889,152.818,202.516,6.985,6.417,125.564,386.874,1.162,5.211,12.236,2023-04-25 16:09:00,14.95,Hoka Mach 5
1455,Cardio,2021-11-01 0:00:00,West Pennsboro Running,3.701,936.247,29.821,69.245,159.515,136.85,194.221,8.057,7.411,762.022,245.088,0.48,8.101,4.347,2021-11-01 13:39:00,24.12,Nike Alphafly Next% 2
1456,Treadmill Running,2023-08-26 0:00:00,Annapolis Running,0.346,742.764,6.375,123.191,156.658,177.421,210.13,18.448,17.469,516.498,928.603,1.063,3.205,1.145,2023-08-26 10:37:00,10.66,Craft Pro Endur Distance
1457,Treadmill Running,2022-08-19 0:00:00,Lancaster Running,15.047,681.377,103.884,164.875,174.654,168.099,188.201,6.904,5.964,188.258,532.91,0.65,3.491,14.956,2022-08-19 7:17:00,6,Brooks Ghost 15
1458,Cardio,2021-05-08 0:00:00,Cardio,11.238,367.519,76.732,156.782,171.98,182.578,195.519,6.828,6.188,84.849,628.935,1.641,3.776,11.3,2021-05-08 10:07:00,15.75,Brooks Launch 9/GTS 9
1459,Cardio,2023-06-15 0:00:00,Lancaster Running,13.801,326.517,93.559,186.075,175.3,184.965,197.94,6.779,6.224,311.375,818.087,1.152,3.478,13.701,2023-06-15 20:49:00,8.75,Brooks Ghost 15
1460,Treadmill Running,2022-09-29 0:00:00,Voorhees Running,6.493,51.85,43.331,162.319,168.193,132.517,221.406,6.674,6.137,373.522,245.264,1.554,2.726,6.763,2022-09-29 7:03:00,15.62,Craft Pro Endur Distance
1461,Running,2021-10-07 0:00:00,Haddon Running,13.773,433.053,93.984,124.445,174.624,181.786,217.752,6.824,5.873,75.578,605.017,0.811,1.459,13.7,2021-10-07 20:57:00,24.81,Brooks Ghost 14
1462,Treadmill Running,2022-03-26 0:00:00,Logan Running,7.685,489.214,53.78,84.123,166.987,125.471,143.244,6.998,6.695,150.817,270.349,0.412,1.437,7.988,2022-03-26 4:35:00,17.47,Altra Paradigm 6
1463,Running,2022-11-12 0:00:00,Philadelphia - Running,12.414,367.161,84.559,180.704,173.392,119.291,232.605,6.811,6.104,885.033,338.184,0.435,3.371,12.406,2022-11-12 21:00:00,12.99,Nike Pegasus 40
1464,Cardio,2023-03-01 0:00:00,Rye Running,17.9,938.508,124.355,85.951,176.525,188.144,214.582,6.947,6.166,836.369,405.688,0.084,2.39,17.7,2023-03-01 21:47:00,23.73,Craft Pro Endur Distance
1465,Running,2023-05-06 0:00:00,Ocean City Running,8.024,569.14,56.495,136.745,166.911,152.213,203.132,7.04,6.166,314.613,158.791,1.266,1.642,8.326,2023-05-06 7:47:00,21.61,Nike Pegasus 40
1466,Running,2022-01-03 0:00:00,Ocean City Running,12.18,175.823,81.902,90.46,174.265,149.675,219.666,6.724,5.933,56.368,341.304,1.261,6.335,12.141,2022-01-03 12:29:00,31.1,Nike Alphafly Next% 2
1467,Running,2022-12-11 0:00:00,Boca Raton - Running,8.74,400.892,60.292,73.362,168.783,151.601,232.054,6.899,6.675,111.555,872.197,0.522,5.743,8.959,2022-12-11 13:30:00,34.83,Craft Pro Endur Distance
1468,Cardio,2023-02-08 0:00:00,Boca Raton - Running,2.212,389.348,16.771,134.737,161.026,153.692,139.238,7.582,7.042,621.615,287.101,0.549,1.209,2.817,2023-02-08 15:28:00,29.94,Craft Pro Endur Distance
1469,Running,2023-01-17 0:00:00,Bethlehem Running,0.313,484.486,4.677,127.725,158.176,127.438,228.052,14.939,14.503,215.27,9.58,0.384,8.505,1.054,2023-01-17 10:04:00,31.37,Brooks Ghost 15
1470,Cardio,2023-05-11 0:00:00,Philadelphia Running,7.876,591.266,55.633,128.994,166.6,119.775,208.964,7.064,6.404,645.025,657.377,1.458,3.905,8.191,2023-05-11 10:29:00,14.76,Hoka Mach 5
1471,Cardio,2022-07-15 0:00:00,West Pennsboro Running,12.771,360.947,86.9,177.154,173.858,119.239,160.114,6.804,5.994,279.797,368.36,0.156,0.46,12.74,2022-07-15 21:46:00,2.62,Nike Pegasus 40
1472,Running,2021-01-03 0:00:00,Ocean City Running,12.501,259.766,84.517,145.609,174.143,143.782,238.733,6.761,6.454,19.875,112.734,1.209,7.305,12.462,2021-01-03 4:56:00,30.03,Adidas Ultra Boost 20
1473,Cardio,2023-09-01 0:00:00,Treadmill Running,16.654,753.903,115,107.19,176.144,182.585,137.972,6.905,6.536,892.701,792.951,0.52,0.411,16.485,2023-09-01 14:43:00,24.12,Nike Pegasus 40
1474,Treadmill Running,2023-07-15 0:00:00,Santurce - Running,0.847,561.672,8.676,69.759,158.352,171.497,127.644,10.24,10.005,293.74,475.368,0.366,1.928,1.574,2023-07-15 6:53:00,10.89,Hoka Mach 5
1475,Treadmill Running,2022-03-13 0:00:00,Anne Arundel County Running,16.787,648.756,115.279,87.858,176.937,142.602,163.273,6.867,6.55,234.943,74.506,0.282,2.226,16.585,2022-03-13 16:43:00,22.52,Brooks Ghost 14
1476,Cardio,2021-01-29 0:00:00,Baltimore - Running,5.902,665.69,42.922,86.589,163.785,165.67,172.788,7.272,6.637,946.632,732.858,1.485,6.239,6.353,2021-01-29 16:51:00,32.23,Brooks Ghost 14
1477,Running,2023-04-27 0:00:00,Anne Arundel County Running,12.838,561.02,88.491,179.078,172.731,176.159,154.895,6.893,6.393,857.138,267.211,0.611,6.972,12.85,2023-04-27 19:42:00,16.94,Nike Pegasus 40
1478,Treadmill Running,2022-08-24 0:00:00,Isla Verde - Running,9.163,959.371,66.311,90.545,165.923,126.043,137.169,7.237,6.735,361.544,359.961,1.631,2.458,9.488,2022-08-24 14:24:00,10.93,Craft Pro Endur Distance
1479,Running,2022-07-09 0:00:00,New Castle Running,8.824,329.116,60.444,130.698,169.318,137.973,155.564,6.85,6.123,833.814,449.155,1.184,5.876,9.021,2022-07-09 11:32:00,3.55,Nike Pegasus 40
1480,Running,2022-03-01 0:00:00,Exeter Running,3.877,660.849,29.41,178.732,161.385,136.815,219.594,7.587,6.697,437.646,872.558,0.83,7.76,4.446,2022-03-01 12:44:00,16.33,Craft Pro Endur Distance
1481,Treadmill Running,2022-03-13 0:00:00,Voorhees Running,16.994,403.436,115.253,168.41,178.664,157.559,159.23,6.782,6.08,865.555,990.293,1.075,3.63,16.722,2022-03-13 10:30:00,17.35,Nike Alphafly Next% 2
1482,Running,2023-06-12 0:00:00,Exeter Running,14.934,46.024,99.492,78.731,178.349,184.273,146.771,6.662,5.829,273.594,255.338,0.223,1.338,14.7,2023-06-12 17:21:00,7.64,Nike Pegasus 40
1483,Cardio,2021-01-01 0:00:00,Isla Verde - Running,13.305,868.945,93.369,79.287,171.436,183.598,232.918,7.017,6.312,17.037,681.428,0.721,0.427,13.363,2021-01-01 10:17:00,27.16,Brooks Ghost 14
1484,Cardio,2021-04-21 0:00:00,Annapolis Running,10.614,489.858,73.279,57.439,170.494,184.163,201.486,6.904,6.258,399.739,525.174,0.075,8.14,10.742,2021-04-21 7:25:00,19.83,Craft Pro Endur Distance
1485,Running,2021-05-29 0:00:00,Santurce - Running,15.414,748.8,106.719,139.14,174.688,154.078,175.867,6.923,5.995,857.434,462.602,0.143,3.954,15.318,2021-05-29 7:37:00,18.16,Brooks Launch 9/GTS 9
1486,Running,2022-01-08 0:00:00,Boulder County Running,10.947,298.057,74.394,139.015,172.049,122.251,149.27,6.796,6.323,500.45,427.502,1.757,0.274,11.01,2022-01-08 4:37:00,26.08,Nike Alphafly Next% 2
1487,Running,2023-01-31 0:00:00,Wicomico County Running,5.766,667.285,42.022,153.741,163.612,171.636,134.918,7.288,6.983,961.733,490.182,1.169,4.887,6.225,2023-01-31 13:09:00,31.81,Hoka Mach 5
1488,Treadmill Running,2023-03-25 0:00:00,Fairfax County Running,1.537,615.069,13.574,185.567,158.857,194.069,197.431,8.831,8.129,810.214,583.469,1.488,4.758,2.236,2023-03-25 8:36:00,20.45,Nike Pegasus 40
1489,Running,2021-08-03 0:00:00,Howard County Running,15.106,103.592,100.962,139.093,178.208,166.002,153.627,6.684,6.187,381.766,634.686,0.212,2.557,14.875,2021-08-03 10:56:00,9.5,Brooks Launch 9/GTS 9
1490,Treadmill Running,2023-05-15 0:00:00,Haverford Running,5.589,686.906,40.958,86.765,163.281,138.264,176.845,7.328,7.086,146.98,823.636,0.422,6.02,6.063,2023-05-15 16:33:00,21.06,Hoka Mach 5
1491,Cardio,2021-11-13 0:00:00,Baltimore Running,15.552,100.733,103.917,183.081,178.76,118.379,241.74,6.682,6.481,697.831,808.213,0.612,6.535,15.294,2021-11-13 11:33:00,20.97,Brooks Ghost 14
